13.750000 25.828609 -79.647377
13.812500 22.642126 -79.818397
13.875000 23.181195 -79.971064
13.937500 24.122571 -80.071863
14.000000 23.666212 -80.284431
14.062500 27.573176 -80.318504
14.125000 28.488026 -80.610678
14.187500 24.165962 -80.650502
14.250000 21.152806 -80.847408
14.312500 21.917090 -81.012487
14.375000 24.398145 -81.096814
14.437500 26.119997 -81.301349
14.500000 24.637223 -81.284982
14.562500 24.643139 -81.614731
14.625000 25.521745 -81.647750
14.687500 24.759539 -81.903667
14.750000 25.822654 -82.008389
14.812500 24.462307 -82.053818
14.875000 27.103168 -82.233984
14.937500 24.991417 -82.441708
15.000000 23.403971 -82.482384
15.062500 25.234499 -82.655138
15.125000 28.645781 -83.119121
15.187500 29.380137 -82.551206
15.250000 26.756186 -83.419978
15.312500 25.014716 -83.037896
15.375000 24.062723 -83.507105
15.437500 30.179482 -83.531037
15.500000 32.285612 -83.333194
15.562500 28.187217 -84.186281
15.625000 28.482715 -83.542032
15.687500 30.033143 -84.030314
15.750000 27.188169 -84.568929
15.812500 22.895319 -84.060970
15.875000 25.991432 -84.628568
15.937500 28.080044 -84.591997
16.000000 26.119848 -84.702381
16.062500 22.614569 -84.647613
16.125000 22.062347 -85.003676
16.187500 28.362611 -85.280381
16.250000 31.332091 -85.304920
16.312500 27.832704 -85.213013
16.375000 30.658237 -86.817459
16.437500 36.203180 -83.568357
16.500000 29.815941 -86.918117
16.562500 23.554823 -86.280345
16.625000 23.809153 -85.674108
16.687500 22.619040 -86.745875
16.750000 29.962494 -85.751602
16.812500 29.271508 -86.697451
16.875000 26.406159 -86.521878
16.937500 24.563478 -86.291113
17.000000 29.473286 -87.186300
17.062500 28.465031 -86.448490
17.125000 25.895425 -87.359919
17.187500 33.711406 -87.601371
17.250000 34.302749 -85.413346
17.312500 28.366599 -89.189057
17.375000 19.358959 -87.166913
17.437500 22.574750 -87.007400
17.500000 29.133959 -90.455963
17.562500 30.132832 -86.130435
17.625000 26.065978 -89.232878
17.687500 26.729931 -87.805221
17.750000 31.321874 -87.850271
17.812500 34.727746 -88.223906
17.875000 29.902443 -86.935396
17.937500 31.453362 -90.587359
18.000000 36.767170 -86.194945
18.062500 32.768651 -89.064913
18.125000 23.246163 -88.453290
18.187500 26.316248 -89.558922
18.250000 31.414787 -88.842802
18.312500 32.060199 -90.007854
18.375000 30.184974 -87.333308
18.437500 31.357936 -95.061917
18.500000 33.512072 -86.426030
18.562500 35.375918 -86.474332
18.625000 34.511397 -92.757194
18.687500 30.569337 -86.558850
18.750000 39.125482 -89.226773
18.812500 39.210029 -84.427144
18.875000 34.702367 -90.308573
18.937500 32.032323 -88.352456
19.000000 28.278334 -90.939354
19.062500 28.271323 -92.330603
19.125000 35.483564 -87.251876
19.187500 36.053758 -89.008685
19.250000 36.910797 -86.842719
19.312500 35.268033 -88.168997
19.375000 37.754647 -86.070527
19.437500 39.092214 -84.329993
19.500000 38.528823 -82.946500
19.562500 45.181712 -82.153693
19.625000 42.269562 -84.706768
19.687500 40.652267 -82.207931
19.750000 25.211964 -90.656505
19.812500 37.083388 -92.077915
19.875000 35.887596 -85.125982
19.937500 36.182637 -88.885840
20.000000 34.927935 -89.967664
