16.552734, -49.472230, 23.035429
16.625977, -52.291306, 19.911072
16.699219, -54.659126, 16.857703
16.772461, -59.216141, 12.782417
16.845703, -46.140910, 25.125521
16.918945, -45.078935, 26.027846
16.992188, -49.171882, 21.744650
17.065430, -46.991107, 23.531250
17.138672, -55.188099, 15.221835
17.211914, -45.721418, 24.458580
17.285156, -52.585957, 17.445680
17.358398, -54.715378, 15.116570
17.431641, -63.700507, 5.943720
17.504883, -61.986149, 7.270140
17.578125, -45.230441, 23.731169
17.651367, -38.838908, 30.167937
17.724609, -51.847331, 17.496296
17.797852, -38.384369, 30.183443
17.871094, -37.827904, 30.720485
17.944336, -40.075116, 28.210179
18.017578, -36.821548, 31.368369
18.090820, -43.069953, 24.907961
18.164062, -37.438658, 30.426398
18.237305, -43.031440, 24.840893
18.310547, -38.979095, 28.601131
18.383789, -38.744792, 28.732727
18.457031, -40.963173, 26.357540
18.530273, -39.609538, 27.601738
18.603516, -47.727624, 19.549964
18.676758, -41.506977, 25.360758
18.750000, -37.679231, 29.163589
18.823242, -36.544593, 30.176202
18.896484, -39.973310, 26.701802
18.969727, -40.874979, 25.561450
19.042969, -35.790744, 30.567232
19.116211, -35.117144, 31.200079
19.189453, -36.318541, 29.850439
19.262695, -44.824762, 21.426762
19.335938, -42.047942, 23.904430
19.409180, -45.038622, 20.907064
19.482422, -49.561450, 16.089622
19.555664, -54.398542, 10.812743
19.628906, -38.067837, 27.529155
19.702148, -35.800618, 29.697483
19.775391, -37.331995, 28.123253
19.848633, -35.421912, 29.911135
19.921875, -42.606829, 22.453275
19.995117, -30.265111, 34.894058
20.068359, -30.011109, 35.095074
20.141602, -29.813455, 35.202616
20.214844, -32.533445, 32.439828
20.288086, -43.658583, 21.269570
20.361328, -56.890181, 7.835560
20.434570, -44.457187, 20.211677
20.507812, -39.354079, 25.295128
20.581055, -37.750948, 26.787026
20.654297, -31.421634, 33.061294
20.727539, -35.157750, 29.333542
20.800781, -40.930413, 23.314005
20.874023, -30.150141, 34.133716
20.947266, -30.635631, 33.612790
21.020508, -32.234751, 31.925440
21.093750, -34.836631, 29.294761
21.166992, -42.171342, 21.826162
21.240234, -43.433384, 20.567849
21.313477, -33.230345, 30.681425
21.386719, -36.849766, 27.065274
21.459961, -40.535576, 23.213154
21.533203, -29.482954, 34.238437
21.606445, -29.145426, 34.572521
21.679688, -38.282575, 25.402523
21.752930, -29.230055, 34.305755
21.826172, -21.990149, 41.528843
21.899414, -21.893704, 41.596313
21.972656, -25.284772, 38.163484
22.045898, -43.765867, 19.819657
22.119141, -32.845788, 30.469293
22.192383, -37.261088, 26.066430
22.265625, -34.003435, 29.197713
22.338867, -31.952068, 31.235745
22.412109, -27.054318, 36.070205
22.485352, -26.225359, 36.867424
22.558594, -31.437085, 31.646795
22.631836, -30.978494, 31.943325
22.705078, -19.901455, 43.030186
22.778320, -15.559226, 47.345970
22.851562, -16.204671, 46.672475
22.924805, -26.348211, 36.550753
22.998047, -25.684724, 37.088346
23.071289, -34.765423, 28.051334
23.144531, -33.062075, 29.620587
23.217773, -30.452749, 32.209286
23.291016, -38.707200, 23.967450
23.364258, -28.766187, 33.799655
23.437500, -45.056489, 17.753785
23.510742, -37.433102, 25.155580
23.583984, -20.045177, 42.390255
23.657227, -12.212025, 50.207396
23.730469, -11.351151, 51.055290
23.803711, -17.489773, 44.899247
23.876953, -23.857243, 38.479462
23.950195, -27.300527, 34.991984
24.023438, -22.019039, 40.235250
24.096680, -31.707014, 30.591223
24.169922, -26.176284, 36.016623
24.243164, -24.989631, 37.172146
24.316406, -24.845400, 37.273683
24.389648, -26.293499, 35.793705
24.462891, -20.390147, 41.627917
24.536133, -11.871498, 50.141920
24.609375, -7.869413, 54.128216
24.682617, -11.143643, 50.844646
24.755859, -16.195773, 45.763033
24.829102, -17.814174, 44.104557
24.902344, -15.652866, 46.194380
24.975586, -9.655272, 52.199939
25.048828, -19.963717, 41.925730
25.122070, -14.812437, 46.975072
